Nom de fichier	Chemin	voyageId	Pays	Ville	Lieu	Date Événement	datePage	Légende
1569_47.30.jpg	D:\TDM\0008_vietnam20010616\0105_Nha Trang\2001-07-09\1569_47.30.jpg	vietnam20010616	Vietnam	Nha Trang	-	09/07/2001	-	-
1570_47.29.jpg	D:\TDM\0008_vietnam20010616\0105_Nha Trang\2001-07-09\1570_47.29.jpg	vietnam20010616	Vietnam	Nha Trang	-	09/07/2001	-	-
1571_47.28.jpg	D:\TDM\0008_vietnam20010616\0105_Nha Trang\2001-07-09\1571_47.28.jpg	vietnam20010616	Vietnam	Nha Trang	-	09/07/2001	-	-
1572_47.27.jpg	D:\TDM\0008_vietnam20010616\0105_Nha Trang\2001-07-09\1572_47.27.jpg	vietnam20010616	Vietnam	Nha Trang	-	09/07/2001	-	-
1573_47.26.jpg	D:\TDM\0008_vietnam20010616\0105_Nha Trang\2001-07-09\1573_47.26.jpg	vietnam20010616	Vietnam	Nha Trang	-	09/07/2001	-	-
1574_47.25.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1574_47.25.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1575_47.24.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1575_47.24.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1576_47.23.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1576_47.23.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1577_47.22.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1577_47.22.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1578_47.21.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1578_47.21.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1579_47.20.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1579_47.20.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1580_47.19.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1580_47.19.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1581_47.18.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1581_47.18.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1582_47.17.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1582_47.17.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1583_47.16.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-11\1583_47.16.jpg	vietnam20010616	Vietnam	Saigon	-	11/07/2001	-	-
1584_47.15.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1584_47.15.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1585_47.14.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1585_47.14.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1586_47.13.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1586_47.13.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1587_47.12.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1587_47.12.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1588_47.11.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1588_47.11.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1589_47.10.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1589_47.10.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1590_47.9.jpg	D:\TDM\0008_vietnam20010616\0106_Saigon\2001-07-12\1590_47.9.jpg	vietnam20010616	Vietnam	Saigon	-	12/07/2001	-	-
1591_47.8.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-12\1591_47.8.jpg	vietnam20010616	Vietnam	Can Tho	-	12/07/2001	-	-
1592_47.7.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1592_47.7.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1593_47.6.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1593_47.6.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1594_47.5.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1594_47.5.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1595_47.4.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1595_47.4.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1596_47.3.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1596_47.3.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1597_47.2.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1597_47.2.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1598_47.1.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1598_47.1.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1599_48.36.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1599_48.36.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1600_48.35.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1600_48.35.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1601_48.34.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1601_48.34.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1602_48.33.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1602_48.33.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1603_48.32.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1603_48.32.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1604_48.31.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1604_48.31.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1605_48.30.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1605_48.30.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1606_48.29.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1606_48.29.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1607_48.28.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1607_48.28.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1608_48.27.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1608_48.27.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1609_48.26.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1609_48.26.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1610_48.25.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1610_48.25.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1611_48.24.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1611_48.24.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1612_48.23.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1612_48.23.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1613_48.22.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1613_48.22.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1614_48.21.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1614_48.21.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1615_48.20.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1615_48.20.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1616_48.19.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1616_48.19.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1617_48.18.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1617_48.18.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1618_48.17.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1618_48.17.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1619_48.16.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1619_48.16.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1620_48.15.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1620_48.15.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1621_48.14.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1621_48.14.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1622_48.13.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1622_48.13.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1623_48.12.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1623_48.12.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1624_48.11.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1624_48.11.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1625_48.10.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1625_48.10.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1626_48.9.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1626_48.9.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1627_48.8.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1627_48.8.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1628_48.7.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1628_48.7.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1629_48.6.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1629_48.6.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1630_48.5.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1630_48.5.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1631_48.4.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1631_48.4.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1632_48.3.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1632_48.3.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1633_48.2.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1633_48.2.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1634_48.1.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1634_48.1.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1635_49.36.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1635_49.36.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1636_49.35.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1636_49.35.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1637_49.34.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1637_49.34.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1638_49.33.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1638_49.33.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1639_49.32.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1639_49.32.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1640_49.31.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1640_49.31.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1641_49.30.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1641_49.30.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1642_49.29.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1642_49.29.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1643_49.28.jpg	D:\TDM\0008_vietnam20010616\0107_Can Tho\2001-07-13\1643_49.28.jpg	vietnam20010616	Vietnam	Can Tho	-	13/07/2001	-	-
1644_49.27.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-13\1644_49.27.jpg	vietnam20010616	Vietnam	Saigon	-	13/07/2001	-	-
1645_49.26.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1645_49.26.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1646_49.25.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1646_49.25.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1647_49.24.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1647_49.24.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1648_49.23.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1648_49.23.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1649_49.22.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1649_49.22.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1650_49.21.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1650_49.21.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1651_49.20.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1651_49.20.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1652_49.19.jpg	D:\TDM\0008_vietnam20010616\0108_Saigon\2001-07-14\1652_49.19.jpg	vietnam20010616	Vietnam	Saigon	-	14/07/2001	-	-
1653_49.18.jpg	D:\TDM\0008_vietnam20010616\0109_Moc Bai\2001-07-15\1653_49.18.jpg	vietnam20010616	Vietnam	Moc Bai	-	15/07/2001	-	-
1654_49.17.jpg	D:\TDM\0008_vietnam20010616\0109_Moc Bai\2001-07-15\1654_49.17.jpg	vietnam20010616	Vietnam	Moc Bai	-	15/07/2001	-	-
1655_49.16.jpg	D:\TDM\0008_vietnam20010616\0109_Moc Bai\2001-07-15\1655_49.16.jpg	vietnam20010616	Vietnam	Moc Bai	-	15/07/2001	-	-
1656_49.15.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1656_49.15.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1657_49.14.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1657_49.14.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1658_49.13.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1658_49.13.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1659_49.12.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1659_49.12.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1660_49.11.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1660_49.11.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1661_49.10.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1661_49.10.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1662_49.9.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1662_49.9.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1663_49.8.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1663_49.8.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1664_49.7.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1664_49.7.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1665_49.6.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1665_49.6.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1666_49.5.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1666_49.5.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1667_49.4.jpg	D:\TDM\0009_cambodge20010715\0110_Bavet\2001-07-15\1667_49.4.jpg	cambodge20010715	Cambodge	Bavet	-	15/07/2001	-	-
1668_49.3.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1668_49.3.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1669_49.2.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1669_49.2.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1670_49.1.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1670_49.1.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1671_50.36.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1671_50.36.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1672_50.35.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1672_50.35.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1673_50.34.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1673_50.34.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1674_50.33.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1674_50.33.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1675_50.32.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1675_50.32.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1676_50.31.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1676_50.31.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1677_50.30.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1677_50.30.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1678_50.29.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1678_50.29.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1679_50.28.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1679_50.28.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1680_50.27.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1680_50.27.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1681_50.26.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1681_50.26.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1682_50.25.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1682_50.25.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1683_50.24.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1683_50.24.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1684_50.23.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1684_50.23.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1685_50.22.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1685_50.22.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1686_50.21.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1686_50.21.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1687_50.20.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1687_50.20.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1688_50.19.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1688_50.19.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1689_50.18.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-16\1689_50.18.jpg	cambodge20010715	Cambodge	Phnom Penh	-	16/07/2001	-	-
1690_50.17.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1690_50.17.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1691_50.16.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1691_50.16.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1692_50.15.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1692_50.15.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1693_50.14.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1693_50.14.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1694_50.13.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1694_50.13.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1695_50.12.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1695_50.12.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1696_50.11.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1696_50.11.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1697_50.10.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1697_50.10.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1698_50.9.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1698_50.9.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1699_50.8.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1699_50.8.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1700_50.7.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1700_50.7.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1701_50.6.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1701_50.6.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1702_50.5.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1702_50.5.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1703_50.4.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1703_50.4.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1704_50.3.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1704_50.3.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1705_50.2.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1705_50.2.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1706_50.1.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1706_50.1.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1707_51.36.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1707_51.36.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1708_51.35.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1708_51.35.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1709_51.34.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1709_51.34.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1710_51.33.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1710_51.33.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1711_51.32.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1711_51.32.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1712_51.31.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1712_51.31.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1713_51.30.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1713_51.30.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1714_51.29.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1714_51.29.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1715_51.28.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1715_51.28.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1716_51.27.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1716_51.27.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1717_51.26.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1717_51.26.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1718_51.25.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1718_51.25.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1719_51.24.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1719_51.24.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1720_51.23.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1720_51.23.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1721_51.22.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1721_51.22.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
1722_51.21.jpg	D:\TDM\0009_cambodge20010715\0111_Phnom Penh\2001-07-17\1722_51.21.jpg	cambodge20010715	Cambodge	Phnom Penh	-	17/07/2001	-	-
